coarse_agg_weight,fine_agg_weight,current_weight,fly_ash_weight,AEA_dose,type_awra_dose,W/(C+P),design_strength,actual_strength,poor_strength,overdesign
17550,13770,4710,1188,0.31,3.93,0.44,4000,4980,no,1.245
17310,13590,4698,1176,0.2,3.95,0.43,4000,5340,no,1.335
17340,13410,4704,1182,0.39,3.94,0.42,4000,4820,no,1.205
17460,13650,4704,1182,0.37,3.94,0.43,4000,5460,no,1.365
17400,13620,4698,1182,0.34,4.01,0.43,4000,5240,no,1.31
17310,13530,4692,1182,0.31,3.95,0.41,4000,5890,no,1.4725
17400,13200,4704,1182,0.34,3.94,0.43,4000,5120,no,1.28
17640,13200,4698,1182,0.36,3.95,0.43,4000,5610,no,1.4025
17580,13200,4692,1176,0.31,4.02,0.42,4000,5610,no,1.4025
17670,13230,4692,1182,0.34,3.95,0.43,4000,5430,no,1.3575
7050,5370,1872,474,0.34,4.09,0.41,4000,4780,no,1.195
17490,13290,4704,1188,0.31,4.01,0.42,4000,5540,no,1.385
17310,13290,4704,1182,0.29,4.01,0.42,4000,5410,no,1.3525
13980,10680,3756,942,0.3,4,0.41,4000,5630,no,1.4075
15780,12210,4230,1062,0.3,4.08,0.43,4000,5480,no,1.37
17640,13380,4710,1182,0.32,4.01,0.42,4000,5350,no,1.3375
8640,6810,2352,606,0.3,3.92,0.43,4000,5600,no,1.4
17580,13560,4698,1182,0.29,3.95,0.42,4000,5980,no,1.495
15780,12030,4224,1062,0.3,4.01,0.43,4000,5230,no,1.3075
17520,13230,4692,1182,0.29,3.95,0.43,4000,5980,no,1.495
17610,13290,4698,1182,0.31,3.95,0.43,4000,6630,no,1.6575
15780,11790,4224,1068,0.3,4.01,0.43,4000,5660,no,1.415
17550,13440,4692,1176,0.31,4.02,0.43,4000,5140,no,1.285
17550,13470,4692,1176,0.31,4.09,0.44,4000,4820,no,1.205
17640,13680,4692,1182,0.39,4.02,0.44,4000,4780,no,1.195
17700,13530,4692,1182,0.39,4.02,0.43,4000,5130,no,1.2825
17520,13440,4722,1182,0.49,4,0.42,4000,4310,no,1.0775
17580,13590,4698,1182,0.48,4.01,0.44,4000,5180,no,1.295
12240,9510,3282,828,0.41,4.09,0.43,4000,5430,no,1.3575
17610,13500,4692,1182,0.48,3.95,0.43,4000,5020,no,1.255
1740,1291,470,118,0.2,4,0.45,4000,5400,no,1.35
2640,2040,702,174,0.46,4.11,0.39,4000,4940,no,1.235
17370,13470,4692,1182,0.43,4.02,0.43,4000,4450,no,1.1125
17340,13320,4698,1182,0.24,3.95,0.4,4000,6410,no,1.6025
17430,13320,4692,1182,0.29,4.02,0.42,4000,5900,no,1.475
17430,13410,4698,1182,0.36,4.01,0.43,4000,5930,no,1.4825
17400,13350,4692,1182,0.31,4.02,0.42,4000,5630,no,1.4075
17430,13350,4704,1194,0.31,4,0.43,4000,4860,no,1.215
17400,13380,4692,1182,0.39,3.95,0.43,4000,7590,no,1.8975
1740,1291,470,118,0.2,4,0.45,4000,5770,no,1.4425
17490,13380,4692,1188,0.29,3.95,0.41,4000,5190,no,1.2975
17400,13380,4692,1182,0.27,4.02,0.42,4000,5350,no,1.3375
3480,2670,936,234,0.43,4.1,0.38,4000,4430,no,1.1075
17450,13250,4695,1180,0.23,4.02,0.4,4000,5690,no,1.4225
17450,13200,4695,1180,0.33,4.09,0.44,4000,5010,no,1.2525
17450,13450,4725,1190,0.31,3.92,0.42,4000,5260,no,1.315
17425,13375,4695,1180,0.28,4.02,0.4,4000,5110,no,1.2775
16960,13720,4665,1175,0.27,4.01,0.45,4000,5530,no,1.3825
16900,13460,4665,1200,0.17,3.99,0.4,4000,5300,no,1.325
9040,15720,4740,1225,0,3.97,0.49,4000,5020,no,1.255
9060,15800,4780,1220,0,3.95,0.46,4000,4370,no,1.0925
8580,14920,4515,1135,0,3.98,0.46,4000,5090,no,1.2725
8840,14980,4515,1135,0,3.98,0.47,4000,5010,no,1.2525
8680,14800,4525,1125,0,3.98,0.48,4000,4920,no,1.23
8680,14740,4545,1115,0,3.98,0.47,4000,5060,no,1.265
8620,14740,4540,1190,0,3.93,0.47,4000,4940,no,1.235
5160,8860,2705,670,0,4,0.46,4000,4800,no,1.2
9750,15525,4805,1530,0,3.93,0.45,4000,5330,no,1.3325
13560,10060,4865,0,0.58,0,0.36,4000,5990,no,1.4975
13780,10100,4895,0,0.57,0,0.4,4000,6090,no,1.5225
16860,12620,6110,0,0.49,0,0.4,4000,5350,no,1.3375
12840,9440,4555,0,0.5,0,0.39,4000,5210,no,1.3025
15320,11460,5495,0,0.58,0,0.39,4000,5020,no,1.255
12800,9520,4590,0,0.44,0,0.43,4000,4650,no,1.1625
10360,7500,3665,0,0.41,0,0.42,4000,4160,no,1.04
9080,14240,6145,0,0.39,3.95,0.41,4000,5640,no,1.41
8220,12700,5465,0,0.4,4.01,0.43,4000,4940,no,1.235
8180,12820,5530,0,0.4,3.96,0.43,4000,4660,no,1.165
9120,14160,6070,0,0.35,4,0.44,4000,5020,no,1.255
8620,14180,6175,0,0.34,3.94,0.41,4000,5020,no,1.255
9120,14180,6070,0,0.4,4.05,0.44,4000,4340,no,1.085
9140,14300,6260,0,0.29,3.88,0.43,4000,4980,no,1.245
9120,14000,6070,0,0.4,4,0.42,4000,4710,no,1.1775
9100,14120,6080,0,0.39,4,0.41,4000,4280,no,1.07
9100,14200,6125,0,0.39,3.97,0.41,4000,5620,no,1.405
9080,14080,6075,0,0.4,4,0.42,4000,5140,no,1.285
17160,13110,5454,618,0.49,4.02,0.39,4000,4930,no,1.2325
16980,13110,5454,612,0.64,3.96,0.39,4000,5480,no,1.37
14200,10550,4495,505,0.49,4.08,0.36,4000,4760,no,1.19
8680,14560,6095,0,0,0,0.43,4000,6460,no,1.615
8920,14620,6085,0,0,0,0.43,4000,5930,no,1.4825
8580,14480,6095,0,0,0,0.43,4000,6190,no,1.5475
8800,14520,6080,0,0,0,0.43,4000,6310,no,1.5775
7740,13160,5560,0,0,0,0.4,4000,6100,no,1.525
8960,14540,6090,0,0,0,0.43,4000,6320,no,1.58
8620,14620,6085,0,0,0,0.41,4000,5710,no,1.4275
8980,14680,6095,0,0,0,0.43,4000,6130,no,1.5325
8820,14580,6070,0,0,0,0.43,4000,5760,no,1.44
8960,14540,6070,0,0,0,0.43,4000,5740,no,1.435
8560,14500,6070,0,0,0,0.41,4000,6160,no,1.54
3480,5840,2465,0,0,0,0.41,4000,6230,no,1.5575
8580,14560,6140,0,0,0,0.43,4000,6490,no,1.6225
8580,14600,6100,0,0,0,0.43,4000,6490,no,1.6225
8780,14480,6075,0,0,0,0.43,4000,7290,no,1.8225
8720,14500,6110,0,0,0,0.43,4000,6340,no,1.585
8700,14480,6095,0,0,0,0.43,4000,5890,no,1.4725
4300,7200,3055,0,0,0,0.43,4000,5830,no,1.4575
7040,11660,4860,0,0,0,0.43,4000,6040,no,1.51
6000,10180,4255,0,0,0,0.41,4000,6220,no,1.555
5160,8760,3645,0,0,0,0.42,4000,6520,no,1.63
8480,14500,6110,0,0,0,0.41,4000,5010,no,1.2525
7820,13120,5515,0,0,0,0.41,4000,6260,no,1.565
8760,14480,6080,0,0,0,0.43,4000,6240,no,1.56
5120,8740,3655,0,0,0,0.43,4000,6300,no,1.575
8520,14500,6080,0,0,0,0.44,4000,6060,no,1.515
14820,12520,4065,1320,0.54,3.01,0.31,4000,7570,no,1.8925
16500,14200,4390,1475,0.58,3.02,0.36,4000,6700,no,1.675
16520,14140,4480,1495,0.54,2.96,0.35,4000,6730,no,1.6825
16960,14380,4505,1520,0.55,2.99,0.33,4000,7010,no,1.7525
1650,1375,442,148,0.4,3,0.4,4000,12140,no,3.035
18060,15700,4840,1620,0.44,3.02,0.36,4000,4990,no,1.2475
18870,11130,6096,0,0.61,3.94,0.42,4000,5380,no,1.345
18960,11190,6096,0,0.59,4.07,0.42,4000,6210,no,1.5525
18980,11100,6070,0,0.3,4.02,0.4,4000,4910,no,1.2275
17550,12750,5334,1836,0.4,4.02,0.34,4000,6840,no,1.71
3480,2550,1068,372,0.69,4.17,0.31,4000,7780,no,1.945
17400,12800,5335,1825,0.46,3.97,0.32,4000,6290,no,1.5725
17560,12540,5350,1830,0.39,4.01,0.29,4000,5990,no,1.4975
17340,12520,5365,1860,0.35,3.99,0.32,4000,6170,no,1.5425
12120,9570,4260,864,0.29,0,0.31,4000,7140,no,1.785
8640,6840,3084,612,0.6,0,0.3,4000,7970,no,1.9925
12150,9630,4260,858,0.68,0,0.29,4000,6360,no,1.59
12270,9660,4260,858,0.68,0,0.32,4000,7270,no,1.8175
12210,9630,4272,864,0.84,0,0.32,4000,7050,no,1.7625
12120,9630,4266,858,0.86,0,0.32,4000,6790,no,1.6975
12120,9630,4260,852,0.84,0,0.32,4000,6770,no,1.6925
17610,13830,6114,1218,0.6,0,0.32,4000,6910,no,1.7275
13950,11010,4878,978,0.6,0,0.31,4000,6780,no,1.695
17610,13500,6096,1224,0.79,0,0.3,4000,8240,no,2.06
17700,13650,6102,1224,0.56,0,0.31,4000,9590,no,2.3975
17520,13650,6108,1224,0.57,0,0.28,4000,8940,no,2.235
17460,13680,6108,1224,0.5,0,0.29,4000,8670,no,2.1675
17460,13500,6096,1218,0.45,0,0.29,4000,9150,no,2.2875
17460,13470,6096,1224,0.55,0,0.29,4000,9380,no,2.345
12150,9600,4265,850,0.38,0,0.28,4000,6250,no,1.5625
12200,9475,4290,855,0.62,0,0.3,4000,7250,no,1.8125
12200,9550,4265,850,0.68,0,0.3,4000,7030,no,1.7575
12250,9600,4265,850,0.63,0,0.31,4000,7340,no,1.835
12250,9525,4265,850,0.59,0,0.32,4000,7260,no,1.815
12250,9450,4280,850,0.68,0,0.31,4000,7340,no,1.835
12325,9450,4265,860,0.63,0,0.31,4000,6730,no,1.6825
12175,9475,4265,855,0.59,0,0.32,4000,6310,no,1.5775
12350,9475,4270,860,0.47,0,0.31,4000,6280,no,1.57
12225,9400,4275,860,0.64,0,0.31,4000,6520,no,1.63
12325,9575,4275,855,0.61,0,0.32,4000,6510,no,1.6275
12175,9650,4285,850,0.62,0,0.32,4000,7320,no,1.83
12175,9750,4285,850,0.51,0,0.33,4000,7610,no,1.9025
12175,9600,4265,855,0.59,0,0.32,4000,6960,no,1.74
17400,13500,6095,1225,0.57,0,0.32,4000,7200,no,1.8
17450,13550,6105,1225,0.66,0,0.3,4000,6620,no,1.655
14000,10925,4895,975,0.63,0,0.31,4000,9030,no,2.2575
10425,8100,3655,735,0.58,0,0.3,4000,7230,no,1.8075
17450,13775,6105,1215,0.68,0,0.3,4000,8350,no,2.0875
17475,13550,6115,1215,0.57,0,0.3,4000,8160,no,2.04
17425,13650,6100,1215,0.58,0,0.3,4000,8350,no,2.0875
13900,10875,4900,975,0.73,0,0.31,4000,8420,no,2.105
17375,13550,6110,1220,0.61,0,0.31,4000,7190,no,1.7975
17425,13450,6105,1225,0.57,0,0.31,4000,9980,no,2.495
18275,14100,6415,1280,0.62,0,0.3,4000,8990,no,2.2475
14800,11375,5185,1035,0.62,0,0.3,4000,8630,no,2.1575
17375,13325,6125,1220,0.77,0,0.31,4000,8150,no,2.0375
17400,13425,6140,1215,0.69,0,0.31,4000,7460,no,1.865
10525,8025,3660,735,0.71,0,0.31,4000,6740,no,1.685
17450,13450,6105,1230,0.75,0,0.31,4000,5470,no,1.3675
17400,13400,6095,1225,0.65,0,0.31,4000,7770,no,1.9425
12175,9575,4270,850,0.51,0,0.29,4000,7860,no,1.965
17550,13500,6115,1220,0.49,0,0.3,4000,8990,no,2.2475
17575,13725,6105,1215,0.45,0,0.31,4000,5920,no,1.48
17400,13850,6095,1220,0.45,0,0.31,4000,8150,no,2.0375
17425,13625,6095,1215,0.58,0,0.31,4000,7560,no,1.89
17400,13600,6095,1220,0.5,0,0.31,4000,8330,no,2.0825
10475,8175,3655,735,0.6,0,0.31,4000,7340,no,1.835
17400,13750,6110,1215,0.58,0,0.3,4000,7710,no,1.9275
17500,13825,6095,1215,0.68,0,0.31,4000,8610,no,2.1525
17450,13750,6100,1215,0.68,0,0.31,4000,6550,no,1.6375
17425,13600,6130,1220,0.69,0,0.31,4000,7670,no,1.9175
17400,13600,6095,1215,0.72,0,0.32,4000,6510,no,1.6275
17425,13900,6095,1215,0.68,0,0.31,4000,7660,no,1.915
17425,13625,6100,1215,0.69,0,0.28,4000,8530,no,2.1325
17320,13720,6095,1220,0.4,0,0.3,4000,6780,no,1.695
17320,13780,6075,1220,0.3,0,0.32,4000,7390,no,1.8475
17360,13740,6075,1225,0.3,0,0.27,4000,7090,no,1.7725
17540,14060,6120,1215,0.34,0,0.3,4000,6350,no,1.5875
14080,10700,5015,970,0.54,0,0.31,4000,6000,no,1.5
12090,10080,3732,1290,0,0,0.35,4000,6380,no,1.595
13900,11350,4270,1470,0,0,0.31,4000,8400,no,2.1
14000,11300,4285,1465,0,0,0.32,4000,8140,no,2.035
17400,14175,5340,1840,0,0,0.31,4000,8060,no,2.015
13900,11225,4280,1465,0,0,0.35,4000,7120,no,1.78
17400,14100,5334,1830,0,0,0.33,4000,9280,no,2.32
17370,13890,5334,1836,0,0,0.31,4000,8380,no,2.095
17400,13950,5346,1830,0,0,0.3,4000,7030,no,1.7575
17370,13920,5340,1836,0,0,0.31,4000,7980,no,1.995
17370,13920,5328,1836,0,0,0.32,4000,7770,no,1.9425
17400,13890,5346,1830,0,0,0.32,4000,7640,no,1.91
17370,13800,5364,1836,0,0,0.31,4000,8510,no,2.1275
17370,13890,5328,1836,0,0,0.33,4000,8150,no,2.0375
17430,13920,5334,1836,0,0,0.33,4000,8430,no,2.1075
17370,13830,5334,1830,0,0,0.35,4000,8980,no,2.245
17460,13860,5328,1830,0,0,0.3,4000,7990,no,1.9975
17370,13860,5334,1830,0,0,0.32,4000,8840,no,2.21
17400,14070,5328,1830,0,0,0.34,4000,8240,no,2.06
17400,13860,5328,1836,0,0,0.32,4000,8140,no,2.035
17490,14130,5340,1830,0,0,0.32,4000,8050,no,2.0125
12250,9600,3735,1280,0,0,0.35,4000,7310,no,1.8275
17550,13875,5350,1825,0,0,0.36,4000,7840,no,1.96
17450,13750,5340,1830,0,0,0.35,4000,6820,no,1.705
17475,13850,5335,1830,0,0,0.35,4000,6560,no,1.64
17650,13900,5355,1845,0,0,0.35,4000,7000,no,1.75
17425,13775,5345,1825,0,0,0.3,4000,9150,no,2.2875
17375,13925,5340,1840,0,0,0.33,4000,7120,no,1.78
17425,13875,5345,1825,0,0,0.33,4000,7330,no,1.8325
17350,14025,5335,1830,0,0,0.33,4000,7880,no,1.97
17325,14075,5340,1845,0,0,0.33,4000,8560,no,2.14
17350,13975,5345,1840,0,0,0.34,4000,8680,no,2.17
17375,13650,5345,1825,0,0,0.35,4000,8010,no,2.0025
17350,13650,5340,1825,0,0,0.34,4000,7360,no,1.84
17325,13700,5350,1830,0,0,0.34,4000,7610,no,1.9025
17525,14000,5340,1830,0,0,0.35,4000,5580,no,1.395
17375,13825,5380,1825,0,0,0.33,4000,7880,no,1.97
17450,13950,5335,1825,0,0,0.33,4000,7100,no,1.775
17500,13650,5345,1830,0,0,0.34,4000,6570,no,1.6425
17400,13625,5350,1825,0,0,0.33,4000,8060,no,2.015
17425,13800,5350,1825,0,0,0.34,4000,9570,no,2.3925
17425,14000,5335,1825,0,0,0.34,4000,7630,no,1.9075
17400,13825,5345,1830,0,0,0.34,4000,8320,no,2.08
17425,13825,5340,1825,0,0,0.33,4000,7770,no,1.9425
17350,13525,5335,1825,0,0,0.33,4000,7640,no,1.91
17400,13600,5335,1825,0,0,0.33,4000,7980,no,1.995
17350,14125,5360,1825,0,0,0.32,4000,7370,no,1.8425
8825,6950,2680,910,0,0,0.31,4000,8000,no,2
17500,13960,5335,1835,0,0,0.34,4000,7400,no,1.85
17440,13880,5355,1835,0,0,0.33,4000,7750,no,1.9375
17440,14040,5395,1830,0,0,0.33,4000,8900,no,2.225
17520,14140,5365,1835,0,0,0.35,4000,8410,no,2.1025
17480,14080,5350,1830,0,0,0.32,4000,7540,no,1.885
14040,11320,4270,1470,0,0,0.32,4000,8370,no,2.0925
17460,14360,5340,1840,0,0,0.3,4000,8210,no,2.0525
17400,14120,5325,1835,0,0,0.31,4000,8620,no,2.155
17360,14020,5305,1805,0,0,0.35,4000,5430,no,1.3575
19060,13520,6470,1570,0.68,3.96,0.33,4200,7240,no,1.723809524
19060,13620,6360,1610,0.83,3.95,0.33,4200,7020,no,1.671428571
17660,11660,4625,1975,0.44,4.97,0.35,4200,5610,no,1.335714286
17640,11550,4615,1970,0.44,4.98,0.35,4200,4840,no,1.152380952
19410,12770,5065,2170,0.48,5.03,0.37,4200,4130,yes,0.983333333
1761,1115,462,198,0.44,5,0.41,4200,4100,yes,0.976190476
19450,12920,5100,2195,0.87,4.99,0.35,4200,5300,no,1.261904762
19370,12910,5100,2165,0.78,5.01,0.35,4200,4010,yes,0.954761905
19390,12960,5090,2185,0.53,5,0.36,4200,4090,yes,0.973809524
19410,12860,5070,0,0.63,7.18,0.51,4200,4120,yes,0.980952381
17680,11710,4625,1975,0.49,4.97,0.37,4200,5630,no,1.34047619
19410,12850,5085,2180,0.64,5.01,0.37,4200,4820,no,1.147619048
19430,12890,5080,2170,0.48,5.02,0.37,4200,4860,no,1.157142857
17680,11680,4625,1975,0.5,4.97,0.35,4200,4550,no,1.083333333
19410,12900,5100,2180,0.55,4.95,0.35,4200,4770,no,1.135714286
19440,12650,5095,2180,0.55,5,0.34,4200,4520,no,1.076190476
19500,12770,5070,2190,0.63,5.01,0.34,4200,4540,no,1.080952381
18090,11250,5574,1980,0.6,4.98,0.35,4200,5010,no,1.192857143
18000,11250,4626,1998,0.79,5.01,0.39,4200,6720,no,1.6
18000,11220,4698,1980,0.99,4.97,0.37,4200,5270,no,1.254761905
17970,11220,4632,1974,0.79,5.09,0.39,4200,5820,no,1.385714286
18150,11250,4620,1974,0.8,4.97,0.4,4200,5290,no,1.25952381
17940,11250,4620,1980,0.8,4.97,0.4,4200,5100,no,1.214285714
18090,11220,4638,1980,0.7,4.96,0.37,4200,5430,no,1.292857143
18030,11220,4638,1974,0.7,4.96,0.37,4200,5650,no,1.345238095
16260,10170,5010,1782,0.71,5.01,0.35,4200,6110,no,1.454761905
18120,11280,4614,1974,0.79,4.98,0.4,4200,5450,no,1.297619048
18180,11280,4620,1986,0.77,4.97,0.4,4200,5350,no,1.273809524
17850,11100,4620,1986,0.65,4.97,0.36,4200,5060,no,1.204761905
17790,11100,4614,1980,0.59,4.97,0.38,4200,5770,no,1.373809524
17940,11130,4614,1986,0.61,4.97,0.38,4200,6460,no,1.538095238
18000,11070,4632,1980,0.5,4.96,0.38,4200,5300,no,1.261904762
17880,11070,4626,1992,0.5,4.96,0.36,4200,5280,no,1.257142857
17910,11040,4614,1986,0.55,5.03,0.37,4200,5440,no,1.295238095
17910,11100,4614,1998,0.48,4.96,0.35,4200,5650,no,1.345238095
17940,11010,4620,1980,0.5,4.97,0.38,4200,6170,no,1.469047619
16170,10050,4158,1788,0.4,5.05,0.35,4200,6350,no,1.511904762
17940,11220,4620,1980,0.35,5.03,0.35,4200,5410,no,1.288095238
18000,11220,4620,1980,0.55,4.97,0.38,4200,4880,no,1.161904762
18030,11220,4620,1980,0.53,5.03,0.36,4200,4980,no,1.185714286
17940,10950,4620,1986,0.65,5.03,0.36,4200,4820,no,1.147619048
17970,11010,4626,1980,0.5,5.03,0.36,4200,5280,no,1.257142857
18000,10980,4614,1980,0.47,5.03,0.35,4200,5970,no,1.421428571
13500,8250,3468,1482,0.61,4.93,0.37,4200,4540,no,1.080952381
17970,10980,5562,1980,0.54,4.99,0.34,4200,5750,no,1.369047619
18000,10980,5556,1980,0.6,4.94,0.32,4200,5360,no,1.276190476
17940,10950,4620,1986,0.47,4.97,0.37,4200,5070,no,1.207142857
17970,10890,4620,1986,0.5,4.97,0.35,4200,4560,no,1.085714286
17910,10920,4632,1980,0.53,4.96,0.36,4200,4670,no,1.111904762
17940,10950,4620,1980,0.53,4.97,0.36,4200,5530,no,1.316666667
17910,11760,4632,1986,0.56,4.96,0.36,4200,4710,no,1.121428571
17970,12030,4626,1968,0.41,4.97,0.37,4200,3780,yes,0.9
18000,11850,4614,1992,0.35,4.97,0.36,4200,5250,no,1.25
18000,11275,4615,2010,0.6,4.95,0.39,4200,6230,no,1.483333333
18050,11400,4605,1975,0.59,4.98,0.39,4200,5770,no,1.373809524
18000,11350,4615,1975,0.88,4.98,0.36,4200,5480,no,1.304761905
17950,11175,4620,1995,0.88,4.9,0.37,4200,4960,no,1.180952381
17950,11075,4645,1990,0.88,4.94,0.37,4200,5410,no,1.288095238
17950,11075,4645,1990,0.88,4.94,0.37,4200,5590,no,1.330952381
16250,10025,5010,1790,0.87,5,0.33,4200,5630,no,1.34047619
12650,7650,3235,1380,0.88,5.03,0.38,4200,5500,no,1.30952381
17950,10975,4645,1975,0.43,4.95,0.34,4200,5910,no,1.407142857
17925,10925,4615,2005,0.88,5.08,0.37,4200,4330,no,1.030952381
17900,11000,4615,1975,0.47,4.98,0.33,4200,5130,no,1.221428571
17900,11000,4615,1975,0.47,4.98,0.33,4200,5390,no,1.283333333
17875,11125,4615,1980,0.44,4.97,0.33,4200,5790,no,1.378571429
17950,10975,4630,1975,0.35,4.97,0.34,4200,5140,no,1.223809524
17925,11075,4620,1975,0.52,4.91,0.37,4200,6210,no,1.478571429
9075,5525,2335,1000,0.47,4.8,0.34,4200,5330,no,1.269047619
8975,5525,2310,985,0.53,4.98,0.34,4200,5620,no,1.338095238
12525,7825,3235,1385,0.69,5.02,0.35,4200,5620,no,1.338095238
17975,11125,4625,1980,0.71,4.97,0.36,4200,5680,no,1.352380952
17950,11000,4625,1975,0.71,4.97,0.35,4200,6090,no,1.45
19700,12175,5080,2180,0.44,4.96,0.4,4200,3880,yes,0.923809524
19700,12175,5080,2180,0.44,4.96,0.4,4200,4230,no,1.007142857
19800,12225,5085,2180,0.52,5.01,0.37,4200,4540,no,1.080952381
17950,11000,4630,1985,0.45,4.96,0.35,4200,6180,no,1.471428571
13425,8350,3470,1480,0.55,5.09,0.37,4200,5590,no,1.330952381
4475,2775,1180,490,0.58,4.79,0.34,4200,5100,no,1.214285714
17950,10925,4615,1980,0.52,4.97,0.34,4200,5840,no,1.39047619
17975,11025,4635,2000,0.56,4.94,0.34,4200,5230,no,1.245238095
17925,10975,4640,1995,0.53,4.94,0.35,4200,5570,no,1.326190476
18050,11100,4620,1975,0.52,4.97,0.35,4200,4520,no,1.076190476
17900,10925,4620,1985,0.63,5.03,0.36,4200,4820,no,1.147619048
17875,11050,4625,1975,0.53,5.03,0.35,4200,4730,no,1.126190476
17950,11100,4625,1980,0.47,4.97,0.36,4200,5310,no,1.264285714
19700,12200,5100,2185,0.44,5,0.36,4200,5320,no,1.266666667
17900,11175,4625,1980,0.35,4.97,0.36,4200,5750,no,1.369047619
17975,11175,4650,1985,0.44,4.94,0.37,4200,5420,no,1.29047619
17950,11100,4615,1990,0.41,5.03,0.37,4200,5250,no,1.25
17900,11075,4620,1990,0.43,5.02,0.36,4200,5390,no,1.283333333
14400,8875,3700,1580,0.55,4.92,0.37,4200,4970,no,1.183333333
17875,11100,4635,1975,0.53,4.96,0.36,4200,5060,no,1.204761905
9025,5600,2310,985,0.47,4.98,0.36,4200,6580,no,1.566666667
17950,10900,4615,1975,0.47,4.98,0.36,4200,5960,no,1.419047619
17900,10925,4620,1975,0.52,5.03,0.36,4200,5170,no,1.230952381
19725,12325,5080,2190,0.49,5.01,0.36,4200,5710,no,1.35952381
19700,12350,5110,2180,0.48,4.88,0.35,4200,5840,no,1.39047619
19850,12300,5105,2175,0.49,4.89,0.36,4200,6150,no,1.464285714
17900,11150,4635,1975,0.51,5.02,0.36,4200,6210,no,1.478571429
17925,11075,4645,1980,0.38,5.01,0.34,4200,5510,no,1.311904762
18000,11100,4635,1975,0.68,4.96,0.34,4200,5430,no,1.292857143
19750,12075,5105,2185,0.43,4.94,0.35,4200,4860,no,1.157142857
18100,11125,4615,1975,0.49,5.04,0.36,4200,5450,no,1.297619048
17950,11025,4615,1975,0.43,5.04,0.36,4200,5670,no,1.35
17975,10975,4635,1975,0.38,4.96,0.35,4200,5420,no,1.29047619
17975,11075,4625,1975,0.49,4.97,0.37,4200,6400,no,1.523809524
17925,11075,4635,1975,0.43,5.02,0.35,4200,6040,no,1.438095238
17950,10850,4620,1975,0.43,4.97,0.35,4200,6330,no,1.507142857
18050,11175,4635,1980,1.2,5.02,0.35,4200,6170,no,1.469047619
17975,11075,4615,1975,0.52,5.04,0.37,4200,6150,no,1.464285714
16225,9800,4175,1780,0.51,4.9,0.37,4200,7020,no,1.671428571
18000,11175,4630,1990,0.63,5.02,0.35,4200,6670,no,1.588095238
18000,11100,4625,1985,0.53,4.96,0.36,4200,6100,no,1.452380952
17875,11075,4615,1975,0.56,4.98,0.37,4200,4790,no,1.14047619
17900,10975,4615,1975,0.71,5.04,0.35,4200,5560,no,1.323809524
17875,10850,4625,1975,0.68,5.03,0.34,4200,5070,no,1.207142857
17875,11025,4615,1975,0.74,4.98,0.34,4200,6930,no,1.65
17975,10950,4615,1990,0.66,5.03,0.34,4200,5810,no,1.383333333
17900,11175,4620,1975,0.71,4.91,0.33,4200,6380,no,1.519047619
17925,11025,4620,1975,0.68,4.97,0.34,4200,5120,no,1.219047619
18050,11025,4640,1980,0.67,5.02,0.34,4200,6000,no,1.428571429
17925,11075,4640,1980,0.67,5.02,0.35,4200,6370,no,1.516666667
18025,10950,4615,1975,0.68,5.04,0.36,4200,5540,no,1.319047619
17975,11075,4635,1975,0.69,5.02,0.35,4200,4870,no,1.15952381
18000,10900,4620,1975,0.65,4.97,0.35,4200,5480,no,1.304761905
18100,11075,4615,1975,0.49,4.98,0.33,4200,5270,no,1.254761905
17900,11100,4625,1980,0.43,4.97,0.33,4200,5810,no,1.383333333
17925,11075,4620,1975,0.47,4.91,0.34,4200,6240,no,1.485714286
18100,11000,4615,1980,0.53,4.97,0.34,4200,5180,no,1.233333333
17975,11200,4615,1975,0.47,4.98,0.33,4200,5600,no,1.333333333
17950,11025,4630,1975,0.47,5.03,0.35,4200,6110,no,1.454761905
18025,11050,4615,1975,0.62,5.04,0.34,4200,7050,no,1.678571429
18025,11100,4660,1990,0.44,4.87,0.32,4200,6300,no,1.5
17925,11300,4615,1975,0.49,4.98,0.34,4200,6490,no,1.545238095
18075,11025,4620,1985,0.4,5.09,0.34,4200,5600,no,1.333333333
17925,11050,4620,1975,0.53,4.97,0.35,4200,5680,no,1.352380952
17950,11075,4625,1975,0.63,4.97,0.34,4200,5200,no,1.238095238
18075,11275,4645,1980,0.56,4.89,0.34,4200,5590,no,1.330952381
17900,11050,4615,1975,0.49,5.04,0.34,4200,5730,no,1.364285714
18000,11150,4615,1975,0.4,4.98,0.34,4200,5300,no,1.261904762
17900,10925,4615,1990,0.43,5.03,0.35,4200,6030,no,1.435714286
17900,10950,4615,1975,0.41,5.04,0.35,4200,5440,no,1.295238095
18075,11125,4620,1990,0.32,5.02,0.33,4200,5750,no,1.369047619
18025,11025,4615,1975,0.34,5.04,0.35,4200,6710,no,1.597619048
18075,11200,4640,1980,0.44,4.89,0.35,4200,5970,no,1.421428571
18075,11100,4615,1980,0.43,4.97,0.35,4200,6250,no,1.488095238
17975,11125,4625,1975,0.5,4.97,0.35,4200,6340,no,1.50952381
17900,11100,4630,1995,0.44,4.95,0.34,4200,6140,no,1.461904762
17900,11100,4625,1980,0.47,4.97,0.35,4200,5600,no,1.333333333
17950,11125,4640,1995,0.34,4.94,0.35,4200,5940,no,1.414285714
16125,10000,4155,1780,0.34,4.99,0.35,4200,4740,no,1.128571429
